"region","year","quantity"
"USA","1793","3650"
"USA","1794","3339"
"USA","1795","4720"
"USA","1796","6496"
"USA","1797","5167"
"USA","1798","1935"
"USA","1799","4149"
"USA","1800","4886"
"USA","1801","2329"
"USA","1802","4913"
"USA","1803","5513"
"USA","1804","8725"
"USA","1805","12689"
"USA","1806","17280"
"USA","1807","29675"
"USA","1808","2586"
"USA","1809","410"
"USA","1810","1381"
"USA","1811","500"
"USA","1812","410"
"USA","1813","410"
"USA","1814","410"
"USA","1815","410"
"USA","1816","410"
"USA","1817","410"
"USA","1818","410"
"USA","1819","410"
"USA","1820","410"
"USA","1821","141"
"USA","1822","0"
"USA","1823","0"
"USA","1824","158"
"USA","1825","0"
"USA","1826","0"
"USA","1827","406"
"USA","1828","0"
"USA","1829","1256"
"USA","1858","303"
"USA","1860","110"
